ITEM_CODE,ACTUAL_UNIT_PRICE,UNIT_PRICE_EST,ABS_PCT_ERR,ALTERNATE_USED,CONTRACT,DESCRIPTION,UNIT,QUANTITY,ACTUAL_TOTAL
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-9.10.25,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-9.10.25,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-9.10.25,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-9.10.25,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7119.0
808-12032,808.0,2.0,0.9975247524752475,False,Bid-Tabs-9.10.25,,,0.0,12032.0
808-75043,808.0,4.0,0.995049504950495,False,Bid-Tabs-9.10.25,,,0.0,75043.0
808-75996,808.0,,,,Bid-Tabs-9.10.25,,,0.0,75996.0
808-75998,808.0,,,,Bid-Tabs-9.10.25,,,0.0,75998.0
808-96078,808.0,3.5,0.9956683168316832,False,Bid-Tabs-9.10.25,,,0.0,96078.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-9.10.25,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-9.10.25,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-9.10.25,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-9.10.25,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-9.10.25,,,0.0,52370.0
202-51330,202.0,,,,Bid-Tabs-9.10.25,,,0.0,51330.0
202-96133,202.0,,,,Bid-Tabs-9.10.25,,,0.0,96133.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-9.10.25,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-9.10.25,,,0.0,2070.0
203-51223,203.0,,,,Bid-Tabs-9.10.25,,,0.0,51223.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-9.10.25,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-9.10.25,,,0.0,12616.0
205-12618,205.0,,,,Bid-Tabs-9.10.25,,,0.0,12618.0
206-51230,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51235.0
207-12635,207.0,,,,Bid-Tabs-9.10.25,,,0.0,12635.0
211-02050,211.0,,,,Bid-Tabs-9.10.25,,,0.0,2050.0
211-06467,211.0,,,,Bid-Tabs-9.10.25,,,0.0,6467.0
211-09265,211.0,100.0,0.5260663507109005,False,Bid-Tabs-9.10.25,,,0.0,9265.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-9.10.25,,,0.0,12239.0
301-12232,301.0,,,,Bid-Tabs-9.10.25,,,0.0,12232.0
301-12233,301.0,120.0,0.6013289036544851,False,Bid-Tabs-9.10.25,,,0.0,12233.0
301-12234,301.0,130.0,0.5681063122923588,False,Bid-Tabs-9.10.25,,,0.0,12234.0
302-06464,302.0,,,,Bid-Tabs-9.10.25,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-9.10.25,,,0.0,1180.0
401-11526,401.0,0.0,1.0,False,Bid-Tabs-9.10.25,,,0.0,11526.0
406-05521,406.0,0.5,0.9987684729064039,False,Bid-Tabs-9.10.25,,,0.0,5521.0
503-12477,503.0,,,,Bid-Tabs-9.10.25,,,0.0,12477.0
601-01848,601.0,,,,Bid-Tabs-9.10.25,,,0.0,1848.0
601-12281,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12281.0
601-12292,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-9.10.25,,,0.0,94689.0
602-06729,602.0,,,,Bid-Tabs-9.10.25,,,0.0,6729.0
603-06040,603.0,,,,Bid-Tabs-9.10.25,,,0.0,6040.0
609-06257,609.0,,,,Bid-Tabs-9.10.25,,,0.0,6257.0
615-06490,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6490.0
615-06530,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6530.0
616-05688,616.0,110.0,0.8214285714285714,False,Bid-Tabs-9.10.25,,,0.0,5688.0
616-06405,616.0,,,,Bid-Tabs-9.10.25,,,0.0,6405.0
616-12246,616.0,,,,Bid-Tabs-9.10.25,,,0.0,12246.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-9.10.25,,,0.0,1004.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-9.10.25,,,0.0,6574.0
621-12612,621.0,,,,Bid-Tabs-9.10.25,,,0.0,12612.0
621-52448,621.0,,,,Bid-Tabs-9.10.25,,,0.0,52448.0
628-09401,628.0,,,,Bid-Tabs-9.10.25,,,0.0,9401.0
628-11729,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11729.0
628-11731,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11731.0
628-11732,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11732.0
628-11782,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11782.0
628-11976,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11976.0
628-11977,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11977.0
701-09739,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9739.0
701-09891,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9891.0
701-51195,701.0,,,,Bid-Tabs-9.10.25,,,0.0,51195.0
701-95782,701.0,,,,Bid-Tabs-9.10.25,,,0.0,95782.0
702-12076,702.0,,,,Bid-Tabs-9.10.25,,,0.0,12076.0
702-51005,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51005.0
702-51015,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51015.0
703-06028,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6028.0
703-06029,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6029.0
704-51002,704.0,,,,Bid-Tabs-9.10.25,,,0.0,51002.0
706-11620,706.0,,,,Bid-Tabs-9.10.25,,,0.0,11620.0
706-51020,706.0,,,,Bid-Tabs-9.10.25,,,0.0,51020.0
707-09865,707.0,,,,Bid-Tabs-9.10.25,,,0.0,9865.0
709-51821,709.0,,,,Bid-Tabs-9.10.25,,,0.0,51821.0
714-11091,714.0,,,,Bid-Tabs-9.10.25,,,0.0,11091.0
714-11138,714.0,,,,Bid-Tabs-9.10.25,,,0.0,11138.0
715-05169,715.0,100.0,0.8601398601398601,False,Bid-Tabs-9.10.25,,,0.0,5169.0
715-05407,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5407.0
715-10238,715.0,,,,Bid-Tabs-9.10.25,,,0.0,10238.0
715-46005,715.0,,,,Bid-Tabs-9.10.25,,,0.0,46005.0
718-12307,718.0,,,,Bid-Tabs-9.10.25,,,0.0,12307.0
722-12732,722.0,,,,Bid-Tabs-9.10.25,,,0.0,12732.0
726-92406,726.0,,,,Bid-Tabs-9.10.25,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-9.10.25,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-9.10.25,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-9.10.25,,,0.0,6640.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-9.10.25,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7119.0
802-05701,802.0,,,,Bid-Tabs-9.10.25,,,0.0,5701.0
802-91122,802.0,,,,Bid-Tabs-9.10.25,,,0.0,91122.0
615-06527,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6527.0
401-12439,401.0,,,,Bid-Tabs-9.10.25,,,0.0,12439.0
703-97936,703.0,,,,Bid-Tabs-9.10.25,,,0.0,97936.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-9.10.25,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-9.10.25,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-9.10.25,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-9.10.25,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-9.10.25,,,0.0,52370.0
202-51330,202.0,,,,Bid-Tabs-9.10.25,,,0.0,51330.0
202-96133,202.0,,,,Bid-Tabs-9.10.25,,,0.0,96133.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-9.10.25,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-9.10.25,,,0.0,2070.0
203-51223,203.0,,,,Bid-Tabs-9.10.25,,,0.0,51223.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-9.10.25,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-9.10.25,,,0.0,12616.0
205-12618,205.0,,,,Bid-Tabs-9.10.25,,,0.0,12618.0
206-51230,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51235.0
207-12635,207.0,,,,Bid-Tabs-9.10.25,,,0.0,12635.0
211-02050,211.0,,,,Bid-Tabs-9.10.25,,,0.0,2050.0
211-06467,211.0,,,,Bid-Tabs-9.10.25,,,0.0,6467.0
211-09265,211.0,100.0,0.5260663507109005,False,Bid-Tabs-9.10.25,,,0.0,9265.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-9.10.25,,,0.0,12239.0
301-12232,301.0,,,,Bid-Tabs-9.10.25,,,0.0,12232.0
301-12233,301.0,120.0,0.6013289036544851,False,Bid-Tabs-9.10.25,,,0.0,12233.0
301-12234,301.0,130.0,0.5681063122923588,False,Bid-Tabs-9.10.25,,,0.0,12234.0
302-06464,302.0,,,,Bid-Tabs-9.10.25,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-9.10.25,,,0.0,1180.0
401-11526,401.0,0.0,1.0,False,Bid-Tabs-9.10.25,,,0.0,11526.0
406-05521,406.0,0.5,0.9987684729064039,False,Bid-Tabs-9.10.25,,,0.0,5521.0
503-12477,503.0,,,,Bid-Tabs-9.10.25,,,0.0,12477.0
601-01848,601.0,,,,Bid-Tabs-9.10.25,,,0.0,1848.0
601-12281,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12281.0
601-12292,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-9.10.25,,,0.0,94689.0
602-06729,602.0,,,,Bid-Tabs-9.10.25,,,0.0,6729.0
603-06040,603.0,,,,Bid-Tabs-9.10.25,,,0.0,6040.0
609-06257,609.0,,,,Bid-Tabs-9.10.25,,,0.0,6257.0
615-06490,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6490.0
615-06530,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6530.0
616-05688,616.0,110.0,0.8214285714285714,False,Bid-Tabs-9.10.25,,,0.0,5688.0
616-06405,616.0,,,,Bid-Tabs-9.10.25,,,0.0,6405.0
616-12246,616.0,,,,Bid-Tabs-9.10.25,,,0.0,12246.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-9.10.25,,,0.0,1004.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-9.10.25,,,0.0,6574.0
621-12612,621.0,,,,Bid-Tabs-9.10.25,,,0.0,12612.0
621-52448,621.0,,,,Bid-Tabs-9.10.25,,,0.0,52448.0
628-09401,628.0,,,,Bid-Tabs-9.10.25,,,0.0,9401.0
628-11729,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11729.0
628-11731,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11731.0
628-11732,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11732.0
628-11782,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11782.0
628-11976,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11976.0
628-11977,628.0,,,,Bid-Tabs-9.10.25,,,0.0,11977.0
701-09739,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9739.0
701-09891,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9891.0
701-51195,701.0,,,,Bid-Tabs-9.10.25,,,0.0,51195.0
701-95782,701.0,,,,Bid-Tabs-9.10.25,,,0.0,95782.0
702-12076,702.0,,,,Bid-Tabs-9.10.25,,,0.0,12076.0
702-51005,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51005.0
702-51015,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51015.0
703-06028,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6028.0
703-06029,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6029.0
704-51002,704.0,,,,Bid-Tabs-9.10.25,,,0.0,51002.0
706-11620,706.0,,,,Bid-Tabs-9.10.25,,,0.0,11620.0
706-51020,706.0,,,,Bid-Tabs-9.10.25,,,0.0,51020.0
707-09865,707.0,,,,Bid-Tabs-9.10.25,,,0.0,9865.0
709-51821,709.0,,,,Bid-Tabs-9.10.25,,,0.0,51821.0
714-11091,714.0,,,,Bid-Tabs-9.10.25,,,0.0,11091.0
714-11138,714.0,,,,Bid-Tabs-9.10.25,,,0.0,11138.0
715-05169,715.0,100.0,0.8601398601398601,False,Bid-Tabs-9.10.25,,,0.0,5169.0
715-05407,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5407.0
715-10238,715.0,,,,Bid-Tabs-9.10.25,,,0.0,10238.0
715-46005,715.0,,,,Bid-Tabs-9.10.25,,,0.0,46005.0
718-12307,718.0,,,,Bid-Tabs-9.10.25,,,0.0,12307.0
722-12732,722.0,,,,Bid-Tabs-9.10.25,,,0.0,12732.0
726-92406,726.0,,,,Bid-Tabs-9.10.25,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-9.10.25,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-9.10.25,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-9.10.25,,,0.0,6640.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-9.10.25,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7119.0
802-05701,802.0,,,,Bid-Tabs-9.10.25,,,0.0,5701.0
802-91122,802.0,,,,Bid-Tabs-9.10.25,,,0.0,91122.0
615-06527,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6527.0
401-12439,401.0,,,,Bid-Tabs-9.10.25,,,0.0,12439.0
703-97936,703.0,,,,Bid-Tabs-9.10.25,,,0.0,97936.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-9.10.25,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-9.10.25,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-9.10.25,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-9.10.25,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-9.10.25,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-9.10.25,,,0.0,2240.0
202-51330,202.0,,,,Bid-Tabs-9.10.25,,,0.0,51330.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-9.10.25,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-9.10.25,,,0.0,2070.0
203-51223,203.0,,,,Bid-Tabs-9.10.25,,,0.0,51223.0
205-11626,205.0,15000.0,72.17073170731707,False,Bid-Tabs-9.10.25,,,0.0,11626.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-9.10.25,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-9.10.25,,,0.0,12616.0
205-12618,205.0,,,,Bid-Tabs-9.10.25,,,0.0,12618.0
206-51230,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51235.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-9.10.25,,,0.0,9935.0
211-06467,211.0,,,,Bid-Tabs-9.10.25,,,0.0,6467.0
211-09264,211.0,,,,Bid-Tabs-9.10.25,,,0.0,9264.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-9.10.25,,,0.0,12239.0
302-06464,302.0,,,,Bid-Tabs-9.10.25,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-9.10.25,,,0.0,1180.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-9.10.25,,,0.0,8034.0
401-11526,401.0,0.0,1.0,False,Bid-Tabs-9.10.25,,,0.0,11526.0
406-05520,406.0,,,,Bid-Tabs-9.10.25,,,0.0,5520.0
601-02241,601.0,,,,Bid-Tabs-9.10.25,,,0.0,2241.0
601-12281,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12281.0
601-12292,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-9.10.25,,,0.0,94689.0
609-06259,609.0,,,,Bid-Tabs-9.10.25,,,0.0,6259.0
615-06490,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6490.0
615-06505,615.0,1100.0,0.7886178861788617,False,Bid-Tabs-9.10.25,,,0.0,6505.0
615-06515,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6515.0
615-06530,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6530.0
616-06405,616.0,,,,Bid-Tabs-9.10.25,,,0.0,6405.0
616-12246,616.0,,,,Bid-Tabs-9.10.25,,,0.0,12246.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-9.10.25,,,0.0,1004.0
621-06559,621.0,3.0,0.9951690821256038,False,Bid-Tabs-9.10.25,,,0.0,6559.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-9.10.25,,,0.0,6574.0
628-09401,628.0,,,,Bid-Tabs-9.10.25,,,0.0,9401.0
701-09558,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9558.0
701-09560,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9560.0
701-09683,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9683.0
701-09824,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9824.0
701-95780,701.0,,,,Bid-Tabs-9.10.25,,,0.0,95780.0
702-51005,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51005.0
703-06028,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6028.0
703-97936,703.0,,,,Bid-Tabs-9.10.25,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-9.10.25,,,0.0,51002.0
706-06351,706.0,,,,Bid-Tabs-9.10.25,,,0.0,6351.0
706-09962,706.0,,,,Bid-Tabs-9.10.25,,,0.0,9962.0
706-11404,706.0,,,,Bid-Tabs-9.10.25,,,0.0,11404.0
707-08512,707.0,,,,Bid-Tabs-9.10.25,,,0.0,8512.0
709-51821,709.0,,,,Bid-Tabs-9.10.25,,,0.0,51821.0
715-05168,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5168.0
715-05407,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5407.0
715-46000,715.0,,,,Bid-Tabs-9.10.25,,,0.0,46000.0
718-12308,718.0,,,,Bid-Tabs-9.10.25,,,0.0,12308.0
722-12732,722.0,,,,Bid-Tabs-9.10.25,,,0.0,12732.0
726-92406,726.0,,,,Bid-Tabs-9.10.25,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-9.10.25,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-9.10.25,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-9.10.25,,,0.0,6640.0
801-06645,801.0,,,,Bid-Tabs-9.10.25,,,0.0,6645.0
801-06775,801.0,40000.0,48.93757802746567,False,Bid-Tabs-9.10.25,,,0.0,6775.0
801-07118,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7118.0
801-07119,801.0,16.0,0.9800249687890137,False,Bid-Tabs-9.10.25,,,0.0,7119.0
808-10033,808.0,,,,Bid-Tabs-9.10.25,,,0.0,10033.0
808-10036,808.0,,,,Bid-Tabs-9.10.25,,,0.0,10036.0
808-12032,808.0,2.0,0.9975247524752475,False,Bid-Tabs-9.10.25,,,0.0,12032.0
105-06845,105.0,12000.0,113.28571428571429,False,Bid-Tabs-9.10.25,,,0.0,6845.0
109-08359,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8359.0
109-08360,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8360.0
109-08440,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8440.0
109-08443,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8443.0
109-08444,109.0,,,,Bid-Tabs-9.10.25,,,0.0,8444.0
109-09489,109.0,,,,Bid-Tabs-9.10.25,,,0.0,9489.0
109-11362,109.0,,,,Bid-Tabs-9.10.25,,,0.0,11362.0
110-01001,110.0,32000.0,289.90909090909093,False,Bid-Tabs-9.10.25,,,0.0,1001.0
201-52370,201.0,17000.0,83.57711442786069,False,Bid-Tabs-9.10.25,,,0.0,52370.0
202-02240,202.0,,,,Bid-Tabs-9.10.25,,,0.0,2240.0
202-51330,202.0,,,,Bid-Tabs-9.10.25,,,0.0,51330.0
203-02000,203.0,70.0,0.6551724137931034,False,Bid-Tabs-9.10.25,,,0.0,2000.0
203-02070,203.0,42.0,0.7931034482758621,False,Bid-Tabs-9.10.25,,,0.0,2070.0
203-51223,203.0,,,,Bid-Tabs-9.10.25,,,0.0,51223.0
205-11626,205.0,15000.0,72.17073170731707,False,Bid-Tabs-9.10.25,,,0.0,11626.0
205-12108,205.0,1.0,0.9951219512195122,False,Bid-Tabs-9.10.25,,,0.0,12108.0
205-12616,205.0,8000.0,38.02439024390244,False,Bid-Tabs-9.10.25,,,0.0,12616.0
205-12618,205.0,,,,Bid-Tabs-9.10.25,,,0.0,12618.0
206-51230,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51230.0
206-51235,206.0,,,,Bid-Tabs-9.10.25,,,0.0,51235.0
207-09935,207.0,52.0,0.748792270531401,False,Bid-Tabs-9.10.25,,,0.0,9935.0
211-06467,211.0,,,,Bid-Tabs-9.10.25,,,0.0,6467.0
211-09264,211.0,,,,Bid-Tabs-9.10.25,,,0.0,9264.0
214-12239,214.0,7.0,0.9672897196261683,False,Bid-Tabs-9.10.25,,,0.0,12239.0
302-06464,302.0,,,,Bid-Tabs-9.10.25,,,0.0,6464.0
303-01180,303.0,100.0,0.66996699669967,False,Bid-Tabs-9.10.25,,,0.0,1180.0
306-08034,306.0,10.0,0.9673202614379085,False,Bid-Tabs-9.10.25,,,0.0,8034.0
401-11526,401.0,0.0,1.0,False,Bid-Tabs-9.10.25,,,0.0,11526.0
406-05520,406.0,,,,Bid-Tabs-9.10.25,,,0.0,5520.0
601-02241,601.0,,,,Bid-Tabs-9.10.25,,,0.0,2241.0
601-12281,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12281.0
601-12292,601.0,,,,Bid-Tabs-9.10.25,,,0.0,12292.0
601-94689,601.0,,,,Bid-Tabs-9.10.25,,,0.0,94689.0
609-06259,609.0,,,,Bid-Tabs-9.10.25,,,0.0,6259.0
615-06490,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6490.0
615-06505,615.0,1100.0,0.7886178861788617,False,Bid-Tabs-9.10.25,,,0.0,6505.0
615-06515,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6515.0
615-06530,615.0,,,,Bid-Tabs-9.10.25,,,0.0,6530.0
616-06405,616.0,,,,Bid-Tabs-9.10.25,,,0.0,6405.0
616-12246,616.0,,,,Bid-Tabs-9.10.25,,,0.0,12246.0
621-01004,621.0,520.0,0.16264090177133655,False,Bid-Tabs-9.10.25,,,0.0,1004.0
621-06559,621.0,3.0,0.9951690821256038,False,Bid-Tabs-9.10.25,,,0.0,6559.0
621-06574,621.0,55.0,0.9114331723027376,False,Bid-Tabs-9.10.25,,,0.0,6574.0
628-09401,628.0,,,,Bid-Tabs-9.10.25,,,0.0,9401.0
701-09558,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9558.0
701-09560,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9560.0
701-09683,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9683.0
701-09824,701.0,,,,Bid-Tabs-9.10.25,,,0.0,9824.0
701-95780,701.0,,,,Bid-Tabs-9.10.25,,,0.0,95780.0
702-51005,702.0,,,,Bid-Tabs-9.10.25,,,0.0,51005.0
703-06028,703.0,,,,Bid-Tabs-9.10.25,,,0.0,6028.0
703-97936,703.0,,,,Bid-Tabs-9.10.25,,,0.0,97936.0
704-51002,704.0,,,,Bid-Tabs-9.10.25,,,0.0,51002.0
706-06351,706.0,,,,Bid-Tabs-9.10.25,,,0.0,6351.0
706-09962,706.0,,,,Bid-Tabs-9.10.25,,,0.0,9962.0
706-11404,706.0,,,,Bid-Tabs-9.10.25,,,0.0,11404.0
707-08512,707.0,,,,Bid-Tabs-9.10.25,,,0.0,8512.0
709-51821,709.0,,,,Bid-Tabs-9.10.25,,,0.0,51821.0
715-05168,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5168.0
715-05407,715.0,,,,Bid-Tabs-9.10.25,,,0.0,5407.0
715-46000,715.0,,,,Bid-Tabs-9.10.25,,,0.0,46000.0
718-12308,718.0,,,,Bid-Tabs-9.10.25,,,0.0,12308.0
722-12732,722.0,,,,Bid-Tabs-9.10.25,,,0.0,12732.0
726-92406,726.0,,,,Bid-Tabs-9.10.25,,,0.0,92406.0
801-04308,801.0,280.0,0.6504369538077404,False,Bid-Tabs-9.10.25,,,0.0,4308.0
801-06625,801.0,140.0,0.8252184769038702,False,Bid-Tabs-9.10.25,,,0.0,6625.0
801-06640,801.0,210.0,0.7378277153558053,False,Bid-Tabs-9.10.25,,,0.0,6640.0
